,consumer_c,broker_c,resourceRequestTime_c,resourceRequestTimeDelta_c,resourceRequestedTime_c,resourceRequestedTimeDelta_c,provider_c,token_c,tags_c,priority_c,resourceRespondedTime_c,resourceRespondedTimeDelta_c,offloadTaskTime_c,offloadTaskTimeDelta_c,offloadedTaskTime_c,offloadedTaskTimeDelta_c,executionTime_c,resultReturnedTime_c,resultReturnedTimeDelta_c,totalTime_c,networkTime_c,consumer_b,resourceRequestTime_b,resourceRequestTimeDelta_b,provider_b,benchmark_b,token_b,tags_b,priority_b,assignResourceTime_b,assignResourceTimeDelta_b,resourceRespondedTime_b,resourceRespondedTimeDelta_b,totalTime_b,networkTime_b,networkTime
6371,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622060921,0,1678622060925,4,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,hpk8ar,local/edge/cloud,1,1678622060927,1,1678622061053,127,1678622061079,26,0,1678622061086,7,165,30,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622060925,0,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,224,hpk8ar,edge,1,1678622060925,0,1678622060927,1,1,1,31
6372,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622068954,0,1678622068958,4,595d0f9b0643ac846dd31a9a50c0da9d3566fe117ff16f282f971fa01010366c,cr9gm0,local/edge/cloud,1,1678622068958,0,1678622069061,103,1678622069096,35,0,1678622069102,6,148,39,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622068957,0,595d0f9b0643ac846dd31a9a50c0da9d3566fe117ff16f282f971fa01010366c,366,cr9gm0,edge,1,1678622068957,0,1678622068959,2,2,2,41
6373,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622076935,0,1678622076938,2,a98b2e8d7b5ba935ae9ec3217f567d9e8b98e9bc8e63b4ba047981ed1837f7fc,0h2bob,local/edge/cloud,1,1678622076939,1,1678622077072,133,1678622077104,32,0,1678622077116,12,180,34,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622076937,0,a98b2e8d7b5ba935ae9ec3217f567d9e8b98e9bc8e63b4ba047981ed1837f7fc,370,0h2bob,edge,1,1678622076937,0,1678622076940,2,2,2,36
6374,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622084941,0,1678622084945,4,ab9748fa853d31bd0f0c46fc77249f4e4d15ee3f34d02720daaf62ad853beb86,eqmkxy,local/edge/cloud,1,1678622084948,3,1678622085037,89,1678622085066,29,0,1678622085072,6,131,33,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622084945,0,ab9748fa853d31bd0f0c46fc77249f4e4d15ee3f34d02720daaf62ad853beb86,373,eqmkxy,edge,1,1678622084945,0,1678622084948,3,3,3,36
6375,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622092944,0,1678622092947,3,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,lv4fie,local/edge/cloud,1,1678622092949,2,1678622093083,134,1678622093119,36,0,1678622093121,2,177,39,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622092947,0,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,312,lv4fie,edge,1,1678622092947,0,1678622092950,2,2,2,41
6376,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622100944,0,1678622100948,3,2cedc069dfc9974ee602dfa4fa44ec62c0b13a92e7c0a90fa5f49d18cdff021c,bhpeq7,local/edge/cloud,1,1678622100949,1,1678622101016,67,1678622101037,21,0,1678622101044,7,99,24,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622100948,0,2cedc069dfc9974ee602dfa4fa44ec62c0b13a92e7c0a90fa5f49d18cdff021c,302,bhpeq7,edge,1,1678622100948,0,1678622100950,1,1,1,25
6377,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622108947,0,1678622108952,4,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,4d2xgh,local/edge/cloud,1,1678622108954,2,1678622109058,105,1678622109093,34,0,1678622109110,17,162,38,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622108952,0,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,298,4d2xgh,edge,1,1678622108952,0,1678622108954,2,2,2,40
6378,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622116949,0,1678622116953,3,496d6ecb50e0091f5b83b9d56bcafed86438e0cf0120906badc32b0b8026f6e3,dbk3w2,local/edge/cloud,1,1678622116955,2,1678622117053,98,1678622117085,32,0,1678622117099,15,150,35,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622116952,0,496d6ecb50e0091f5b83b9d56bcafed86438e0cf0120906badc32b0b8026f6e3,352,dbk3w2,edge,1,1678622116953,0,1678622116955,2,2,2,37
6379,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622124974,0,1678622124978,4,a98b2e8d7b5ba935ae9ec3217f567d9e8b98e9bc8e63b4ba047981ed1837f7fc,ey3rh6,local/edge/cloud,1,1678622124979,1,1678622125077,98,1678622125110,32,0,1678622125118,9,144,36,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622124978,0,a98b2e8d7b5ba935ae9ec3217f567d9e8b98e9bc8e63b4ba047981ed1837f7fc,370,ey3rh6,edge,1,1678622124978,0,1678622124980,1,1,1,37
6380,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622132964,0,1678622132967,2,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,0qc8mo,local/edge/cloud,1,1678622132969,2,1678622133064,95,1678622133096,32,0,1678622133107,11,142,34,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622132966,0,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,224,0qc8mo,edge,1,1678622132967,0,1678622132969,2,2,2,36
6381,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622140967,0,1678622140972,4,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,badnah,local/edge/cloud,1,1678622140974,2,1678622141078,104,1678622141112,34,0,1678622141123,12,156,38,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622140972,0,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,368,badnah,edge,1,1678622140972,0,1678622140973,1,1,1,39
6382,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622148977,0,1678622148981,4,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,8c8usa,local/edge/cloud,1,1678622148982,1,1678622149086,104,1678622149120,34,0,1678622149136,16,159,38,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622148981,0,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,368,8c8usa,edge,1,1678622148981,0,1678622148982,1,1,1,39
6383,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622156985,0,1678622156994,8,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,52wfxh,local/edge/cloud,1,1678622156994,0,1678622157100,106,1678622157137,37,0,1678622157147,11,162,45,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622156989,0,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,312,52wfxh,edge,1,1678622156989,0,1678622156994,5,5,5,50
6384,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622164989,0,1678622164993,3,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,ey07on,local/edge/cloud,1,1678622164996,3,1678622165104,109,1678622165143,38,0,1678622165147,4,157,41,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622164993,0,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,312,ey07on,edge,1,1678622164993,0,1678622164996,3,3,3,44
6385,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622172993,0,1678622172994,1,4f52d914564aa52b782305d197d370e13d113b4e08dca354dca9642bef5adbf1,tefmem,local/edge/cloud,1,1678622172996,2,1678622173101,104,1678622173135,35,0,1678622173150,15,157,36,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622172994,0,4f52d914564aa52b782305d197d370e13d113b4e08dca354dca9642bef5adbf1,390,tefmem,edge,1,1678622172994,0,1678622172997,2,2,2,38
6386,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622180999,0,1678622181002,3,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,yk2k1g,local/edge/cloud,1,1678622181003,1,1678622181138,135,1678622181172,34,0,1678622181178,6,179,37,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622181001,0,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,298,yk2k1g,edge,1,1678622181002,0,1678622181003,1,1,1,38
6387,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622189017,0,1678622189018,1,f5d03e9110d146a68f7e9650a1258036472e25c8944bbadbc8e26fbc71961a40,p90x1x,local/edge/cloud,1,1678622189019,0,1678622189096,78,1678622189120,24,0,1678622189131,10,113,25,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622189018,0,f5d03e9110d146a68f7e9650a1258036472e25c8944bbadbc8e26fbc71961a40,434,p90x1x,edge,1,1678622189018,0,1678622189019,1,1,1,26
6388,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622197003,0,1678622197006,2,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,0rfg2s,local/edge/cloud,1,1678622197008,3,1678622197136,127,1678622197166,30,0,1678622197175,9,171,32,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622197006,0,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,224,0rfg2s,edge,1,1678622197006,0,1678622197008,2,2,2,34
6389,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622204998,0,1678622205004,6,2cedc069dfc9974ee602dfa4fa44ec62c0b13a92e7c0a90fa5f49d18cdff021c,vmhmy5,local/edge/cloud,1,1678622205006,1,1678622205128,122,1678622205152,24,0,1678622205156,4,157,30,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622205004,0,2cedc069dfc9974ee602dfa4fa44ec62c0b13a92e7c0a90fa5f49d18cdff021c,302,vmhmy5,edge,1,1678622205004,0,1678622205006,2,2,2,32
6390,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622212998,0,1678622213002,3,a98b2e8d7b5ba935ae9ec3217f567d9e8b98e9bc8e63b4ba047981ed1837f7fc,pkbq9y,local/edge/cloud,1,1678622213004,2,1678622213137,134,1678622213169,32,0,1678622213180,10,181,35,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622213002,0,a98b2e8d7b5ba935ae9ec3217f567d9e8b98e9bc8e63b4ba047981ed1837f7fc,370,pkbq9y,edge,1,1678622213002,0,1678622213004,2,2,2,37
6391,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622221011,0,1678622221018,6,4f52d914564aa52b782305d197d370e13d113b4e08dca354dca9642bef5adbf1,0j8q4a,local/edge/cloud,1,1678622221022,4,1678622221158,136,1678622221192,34,0,1678622221205,13,193,40,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622221018,0,4f52d914564aa52b782305d197d370e13d113b4e08dca354dca9642bef5adbf1,390,0j8q4a,edge,1,1678622221018,0,1678622221022,4,4,4,44
6392,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622229009,0,1678622229013,3,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,5ikrmr,local/edge/cloud,1,1678622229016,3,1678622229153,137,1678622229185,32,0,1678622229193,8,183,35,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622229013,0,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,312,5ikrmr,edge,1,1678622229013,0,1678622229016,3,3,3,38
6393,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622237013,0,1678622237018,4,1d31065a1def948e7b3145ee36e1ca2cce53e2820a7b60a93b430cc6e65d9edf,iwo1ep,local/edge/cloud,1,1678622237020,2,1678622237120,101,1678622237121,0,0,1678622237128,7,114,4,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622237018,0,1d31065a1def948e7b3145ee36e1ca2cce53e2820a7b60a93b430cc6e65d9edf,194,iwo1ep,local,1,1678622237018,0,1678622237020,1,1,1,5
6394,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622245011,0,1678622245015,4,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,1f1ufa,local/edge/cloud,1,1678622245017,2,1678622245107,90,1678622245139,32,0,1678622245147,8,136,36,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622245015,0,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,224,1f1ufa,edge,1,1678622245015,0,1678622245018,2,2,2,38
6395,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622253030,0,1678622253033,3,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,9jyqjm,local/edge/cloud,1,1678622253036,3,1678622253129,93,1678622253161,32,0,1678622253167,5,136,35,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622253033,0,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,224,9jyqjm,edge,1,1678622253033,0,1678622253036,3,3,3,38
6396,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622261038,0,1678622261043,4,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,9ffzx8,local/edge/cloud,1,1678622261044,2,1678622261133,88,1678622261163,31,0,1678622261170,6,131,35,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622261043,0,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,224,9ffzx8,edge,1,1678622261043,0,1678622261045,1,1,1,36
6397,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622269040,0,1678622269044,3,595d0f9b0643ac846dd31a9a50c0da9d3566fe117ff16f282f971fa01010366c,7ajavo,local/edge/cloud,1,1678622269044,1,1678622269180,135,1678622269215,35,0,1678622269223,9,183,38,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622269042,0,595d0f9b0643ac846dd31a9a50c0da9d3566fe117ff16f282f971fa01010366c,366,7ajavo,edge,1,1678622269042,0,1678622269045,2,2,2,40
6398,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622277054,0,1678622277058,3,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,fq0u3o,local/edge/cloud,1,1678622277059,1,1678622277193,135,1678622277227,34,0,1678622277231,4,177,37,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622277058,0,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,368,fq0u3o,edge,1,1678622277058,0,1678622277059,1,1,1,38
6399,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622285051,0,1678622285058,6,848a3ee73692fcba08aa87e383d8b7fc4e929eb8e7a5bea59ffaab7814b51739,6yp447,local/edge/cloud,1,1678622285059,1,1678622285160,101,1678622285165,5,0,1678622285172,7,120,11,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622285058,0,848a3ee73692fcba08aa87e383d8b7fc4e929eb8e7a5bea59ffaab7814b51739,167,6yp447,local,1,1678622285058,0,1678622285060,1,1,1,12
6400,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622293057,0,1678622293066,9,848a3ee73692fcba08aa87e383d8b7fc4e929eb8e7a5bea59ffaab7814b51739,14kg2z,local/edge/cloud,1,1678622293066,0,1678622293073,7,1678622293073,0,0,1678622293078,5,21,9,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622293065,0,848a3ee73692fcba08aa87e383d8b7fc4e929eb8e7a5bea59ffaab7814b51739,167,14kg2z,local,1,1678622293066,0,1678622293066,1,1,1,10
6401,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622301060,0,1678622301065,5,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,5uazkd,local/edge/cloud,1,1678622301068,2,1678622301298,231,1678622301327,28,0,1678622301339,12,278,33,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622301065,0,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,224,5uazkd,edge,1,1678622301066,0,1678622301068,2,2,2,35
6402,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622309176,0,1678622309181,4,612e8c92f41512be6f5c29e48065a2d13f1fada2b1139540893181349b403024,s7tl23,local/edge/cloud,1,1678622309181,0,1678622309316,135,1678622309351,35,0,1678622309360,9,183,39,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622309178,0,612e8c92f41512be6f5c29e48065a2d13f1fada2b1139540893181349b403024,366,s7tl23,edge,1,1678622309178,0,1678622309181,3,3,3,42
6403,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622317067,0,1678622317079,11,8d5b6b56bcf3d3af1a5852aab984cb5b0dc3b566dadf86515435ee77cd71f184,zrn0ff,local/edge/cloud,1,1678622317079,0,1678622317083,4,1678622317084,1,0,1678622317096,12,28,12,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622317078,0,8d5b6b56bcf3d3af1a5852aab984cb5b0dc3b566dadf86515435ee77cd71f184,214,zrn0ff,local,1,1678622317078,0,1678622317079,1,1,1,13
6404,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622325068,0,1678622325073,5,2cedc069dfc9974ee602dfa4fa44ec62c0b13a92e7c0a90fa5f49d18cdff021c,l8xxhi,local/edge/cloud,1,1678622325075,2,1678622325141,66,1678622325166,25,0,1678622325174,8,106,30,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622325073,0,2cedc069dfc9974ee602dfa4fa44ec62c0b13a92e7c0a90fa5f49d18cdff021c,302,l8xxhi,edge,1,1678622325073,0,1678622325076,2,2,2,32
6405,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622333076,0,1678622333084,8,224b7d28c918e1c6492756ff998283599c771ca2e2774ecdfe9c69edc6906c13,0v1a1m,local/edge/cloud,1,1678622333087,3,1678622333188,101,1678622333189,1,0,1678622333194,5,118,9,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622333084,0,224b7d28c918e1c6492756ff998283599c771ca2e2774ecdfe9c69edc6906c13,208,0v1a1m,local,1,1678622333085,0,1678622333087,3,3,3,12
6406,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622341071,0,1678622341077,6,2cedc069dfc9974ee602dfa4fa44ec62c0b13a92e7c0a90fa5f49d18cdff021c,z3ghxl,local/edge/cloud,1,1678622341080,3,1678622341206,126,1678622341231,25,0,1678622341240,9,169,31,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622341077,0,2cedc069dfc9974ee602dfa4fa44ec62c0b13a92e7c0a90fa5f49d18cdff021c,302,z3ghxl,edge,1,1678622341077,0,1678622341080,3,3,3,34
6407,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622349078,0,1678622349080,1,496d6ecb50e0091f5b83b9d56bcafed86438e0cf0120906badc32b0b8026f6e3,827dl7,local/edge/cloud,1,1678622349082,2,1678622349215,133,1678622349247,32,0,1678622349260,13,181,33,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622349080,0,496d6ecb50e0091f5b83b9d56bcafed86438e0cf0120906badc32b0b8026f6e3,352,827dl7,edge,1,1678622349080,0,1678622349082,2,2,2,35
6408,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622357078,0,1678622357086,7,ab9748fa853d31bd0f0c46fc77249f4e4d15ee3f34d02720daaf62ad853beb86,dvkbeb,local/edge/cloud,1,1678622357089,3,1678622357219,130,1678622357248,29,0,1678622357259,11,180,36,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622357085,0,ab9748fa853d31bd0f0c46fc77249f4e4d15ee3f34d02720daaf62ad853beb86,373,dvkbeb,edge,1,1678622357085,0,1678622357089,4,4,4,40
6409,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622365076,0,1678622365080,4,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,r2znv8,local/edge/cloud,1,1678622365081,1,1678622365177,96,1678622365208,31,0,1678622365215,7,139,35,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622365080,0,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,224,r2znv8,edge,1,1678622365080,0,1678622365083,2,2,2,37
6410,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678622373081,0,1678622373084,2,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,1viy0q,local/edge/cloud,1,1678622373086,3,1678622373191,104,1678622373227,37,0,1678622373227,0,146,39,3ef65c8f6e87aefaf0d65df61230ddf78f27fdf9ac034e3ef997f1f7754019ca,1678622373083,0,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,312,1viy0q,edge,1,1678622373084,0,1678622373086,2,2,2,41
